Image_id,material_image_id,style_tags_boho,style_tags_industrial,style_tags_minimalist,style_tags_scandinavian,material_type_fabric,material_type_glass,material_type_leather,material_type_marble,material_type_metal,material_type_stone,material_type_tile,material_type_wood,clean_design_description,user_preference,color1,color2,color3
114,114,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"This bedroom embraces an uncluttered design, highlighted by clear partitions.",prefers simplicity and neutral palettes,#EB1EE5, #0EE5E5, #ABCFD8
115,115,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,A stunning bedroom that mixes bare walls with solid bed frames for a truly simple feel.,prefers simplicity and neutral palettes,#AC7585, #56EDEE, #ADC18E
116,116,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"This living room embraces a sleek design, highlighted by rustic exposed beams.",wants a calm and functional design,#4FD89B, #5A3BE5, #8DE396
117,117,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,The hygge vibe of this bedroom is perfectly complemented by its walnut cabinetry.,prefers light woods and natural fabrics,#A180AA, #DB8690, #8B65B2
118,118,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"This living room embraces a simple design, highlighted by sturdy bar stools.",likes clean lines and clutter-free spaces,#09CA1D, #3FBA84, #854314
119,119,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,A stunning bedroom that mixes monochrome palettes with premium upholstery for a truly clean feel.,likes clean lines and clutter-free spaces,#53758B, #4AF809, #91D1E9
120,120,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"The interior of this kitchen uses heavy pillars heavily, creating a pure atmosphere complete with hidden storage.",likes clean lines and clutter-free spaces,#6C98C7, #7220F1, #CA65BD
121,121,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Designed with an utilitarian aesthetic, this bathroom showcases cotton rugs alongside high ceilings.",prefers raw textures and darker tones,#7D1F2D, #062601, #2EF758
122,122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Incorporating vintage finds, this vibrant kitchen focuses on smooth fireplaces to define the kitchen.",likes vibrant colors and handmade decor,#4B00DA, #4FC342, #91FBAB
123,123,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Incorporating factory-style windows, this bold bathroom focuses on supple benches to define the bathroom.",likes metal finishes and exposed structures,#318344, #859BEF, #A79606
124,124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"The interior of this kitchen uses luxurious flooring heavily, creating a bohemian atmosphere complete with dreamcatchers.",prefers natural fabrics and artistic patterns,#4F2FEB, #CB8BE9, #B08561
125,125,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Beautifully styled, this bedroom offers translucent lighting fixtures paired with brick walls in a bold setting.",likes metal finishes and exposed structures,#91D262, #4CBD8B, #40C402
126,126,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Beautifully styled, this living room offers terracotta tile details paired with natural light in a cozy setting.",wants warm minimalism and neutral colors,#A1636E, #43490C, #48BA2B
127,127,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Incorporating muted colors, this bright bathroom focuses on sturdy light fixtures to define the bathroom.",likes cozy atmospheres with functional design,#2665CD, #1A1FC0, #5F5C20
128,128,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The streamlined vibe of this bedroom is perfectly complemented by its rich stools.,prefers simplicity and neutral palettes,#7C8CF9, #ED3E10, #A736F7
129,129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,The bohemian vibe of this kitchen is perfectly complemented by its ceramic feature borders.,prefers natural fabrics and artistic patterns,#7DF664, #B4AE87, #1AED6B
130,130,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Incorporating colorful rugs, this cozy kitchen focuses on soft draperies to define the kitchen.",likes vibrant colors and handmade decor,#265D44, #0CBAE9, #E171C7
131,131,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A stunning bedroom that mixes open bedroom with textured sofas for a truly understated feel.,wants a calm and functional design,#2B2D2E, #9C3B0B, #FE1921
132,132,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,A stunning kitchen that mixes factory-style windows with worn stools for a truly unfinished feel.,likes metal finishes and exposed structures,#F8ED55, #9B6A47, #D6F2A6
133,133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,The functional vibe of this living room is perfectly complemented by its polished flooring.,wants warm minimalism and neutral colors,#CC2ED7, #6D3A56, #ABDE32
134,134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Designed with a bohemian aesthetic, this kitchen showcases brushed staircases alongside woven baskets.",loves eclectic vibes and cozy textures,#F8311C, #6F5F1D, #9324F1
135,135,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Incorporating vintage finds, this bohemian kitchen focuses on cotton sofas to define the kitchen.",prefers natural fabrics and artistic patterns,#66C50A, #3A86FA, #96E2D4
136,136,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Designed with a warehouse-inspired aesthetic, this kitchen showcases distressed poufs alongside high ceilings.",likes metal finishes and exposed structures,#1FC359, #1702FA, #C0BE64
137,137,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Incorporating vintage lighting, this raw bathroom focuses on smooth coffee tables to define the bathroom.","wants a modern, urban atmosphere",#D60EED, #02C3B9, #7AEFC2
138,138,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Designed with an eclectic aesthetic, this bedroom showcases upholstered rugs alongside layered patterns.",loves eclectic vibes and cozy textures,#E9C496, #C57816, #FE34FD
139,139,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Incorporating dreamcatchers, this free-spirited bathroom focuses on luxurious accents to define the bathroom.",likes vibrant colors and handmade decor,#1F404C, #23F015, #E9DFFF
140,140,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,A simple bathroom featuring wooden vanity unit and neutral tones.,likes clean lines and clutter-free spaces,#35146F, #51F76C, #19441C
141,141,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The interior of this kitchen uses woven armchairs heavily, creating a cozy atmosphere complete with macrame wall hangings.",loves eclectic vibes and cozy textures,#CF0358, #46D326, #2CDA83
142,142,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Incorporating potted plants, this eclectic kitchen focuses on clear doors to define the kitchen.",loves eclectic vibes and cozy textures,#9C0153, #6C03C0, #0A0585
143,143,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Beautifully styled, this bedroom offers premium benches paired with hidden storage in a simple setting.",prefers simplicity and neutral palettes,#D56B3C, #F3E7E7, #28FCD6
144,144,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"The interior of this kitchen uses premium upholstery heavily, creating a simple atmosphere complete with clean lines.",likes clean lines and clutter-free spaces,#288392, #FBA218, #02EE83
145,145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Incorporating clean lines, this streamlined kitchen focuses on solid pillars to define the kitchen.",likes clean lines and clutter-free spaces,#AE593E, #CFC5BC, #E95E65
146,146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,The eclectic vibe of this bedroom is perfectly complemented by its earthy accent walls.,prefers natural fabrics and artistic patterns,#AC1904, #CE67DD, #D730CE
147,147,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,The cozy vibe of this bedroom is perfectly complemented by its brushed shelving units.,likes cozy atmospheres with functional design,#319206, #4AE23B, #5C8AA5
148,148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"The interior of this kitchen uses matte table legs heavily, creating a sleek atmosphere complete with geometric shapes.",wants a calm and functional design,#B21142, #603388, #DBAD8D
149,149,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Incorporating monochrome palettes, this serene bathroom focuses on transparent mirrors to define the bathroom.",likes clean lines and clutter-free spaces,#CCA7C6, #D232D2, #19B5B1
150,150,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The bold vibe of this living room is perfectly complemented by its textured sofas.,prefers raw textures and darker tones,#AAC5D1, #3DC42F, #141EB0
151,151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Designed with a free-spirited aesthetic, this kitchen showcases heavy staircases alongside layered patterns.",prefers natural fabrics and artistic patterns,#03B487, #60F1E7, #6011E8
152,152,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Incorporating hidden storage, this uncluttered kitchen focuses on rich armchairs to define the kitchen.",prefers simplicity and neutral palettes,#F7BB5A, #939FE6, #44A603
153,153,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Incorporating factory-style windows, this rugged kitchen focuses on transparent partitions to define the kitchen.",likes metal finishes and exposed structures,#69A013, #14A2AB, #B4060C
154,154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"The interior of this bedroom uses copper table legs heavily, creating a streamlined atmosphere complete with functional furniture.",prefers simplicity and neutral palettes,#0645D6, #54397D, #7FF5FB
155,155,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Incorporating bare walls, this clean living room focuses on industrial hardware to define the living room.",wants a calm and functional design,#9EB19A, #A84C68, #5F9F67
156,156,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,A edgy kitchen featuring worn benches and visible ductwork.,prefers raw textures and darker tones,#D36B0C, #E256D4, #B5298E
157,157,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"The interior of this living room uses heavy fireplaces heavily, creating a clean atmosphere complete with clean lines.",wants a calm and functional design,#699AC5, #7DB87A, #7AA771
158,158,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Beautifully styled, this bedroom offers plush blankets paired with muted colors in a functional setting.",prefers light woods and natural fabrics,#3DE4FF, #92E205, #B2DCE9
159,159,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,A stunning kitchen that mixes factory-style windows with smooth upholstery for a truly edgy feel.,likes metal finishes and exposed structures,#FF8EE2, #B651D1, #7C195D
160,160,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Beautifully styled, this bedroom offers glazed shower walls paired with indoor greenery in a nordic setting.",wants warm minimalism and neutral colors,#3203A8, #E8EB93, #79DAE0
161,161,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,A earthy kitchen featuring steel bar stools and vintage finds.,prefers natural fabrics and artistic patterns,#5B60D6, #B2B7F4, #872D51
162,162,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"This bathroom embraces a free-spirited design, highlighted by smooth poufs.",prefers natural fabrics and artistic patterns,#F25051, #69EB20, #A9A4F4
163,163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"The interior of this living room uses cold accents heavily, creating a hygge atmosphere complete with functional layouts.",likes cozy atmospheres with functional design,#971E40, #ED1F95, #18029C
164,164,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"The interior of this bathroom uses translucent coffee tables heavily, creating a clean atmosphere complete with geometric shapes.",prefers simplicity and neutral palettes,#73272A, #1D5BA8, #A97854
165,165,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Designed with a clean aesthetic, this bathroom showcases rough feature walls alongside geometric shapes.",wants a calm and functional design,#E16A79, #599322, #3BC067
166,166,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,A cozy bedroom featuring supple sofas and vintage finds.,prefers natural fabrics and artistic patterns,#F3CBF2, #08E1CB, #E7C65C
167,167,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,A bright bedroom featuring distressed poufs and functional layouts.,likes cozy atmospheres with functional design,#8D724F, #01550A, #275500
168,168,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"This bathroom embraces an understated design, highlighted by carved bed frames.",prefers simplicity and neutral palettes,#C4547E, #985481, #A60178
169,169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"The interior of this bedroom uses heavy fireplaces heavily, creating a free-spirited atmosphere complete with vintage finds.",loves eclectic vibes and cozy textures,#478EF8, #7EB4DD, #5A4644
170,170,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"The interior of this living room uses heavy pillars heavily, creating a rugged atmosphere complete with factory-style windows.",prefers raw textures and darker tones,#4C07E6, #435827, #4088F6
171,171,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The bold vibe of this living room is perfectly complemented by its plush armchairs.,likes metal finishes and exposed structures,#404162, #9C5870, #A79F12
172,172,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Beautifully styled, this kitchen offers transparent coffee tables paired with clean lines in an uncluttered setting.",likes clean lines and clutter-free spaces,#8274FB, #C30D95, #1A927D
173,173,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Incorporating clean lines, this streamlined bedroom focuses on rugged flooring to define the bedroom.",prefers simplicity and neutral palettes,#4E97D2, #C6071C, #BBAEF8
174,174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"The interior of this living room uses veined backsplashes heavily, creating a cozy atmosphere complete with dreamcatchers.",prefers natural fabrics and artistic patterns,#F2CF87, #7092AF, #5DE82E
175,175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Beautifully styled, this kitchen offers heavy feature walls paired with layered patterns in a relaxed setting.",likes vibrant colors and handmade decor,#72C229, #6A1413, #CF8926
176,176,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,The unfinished vibe of this bathroom is perfectly complemented by its glazed patios.,prefers raw textures and darker tones,#E6A5E0, #22829A, #A0A89F
177,177,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,A stunning bedroom that mixes soft textiles with walnut hardwood floors for a truly warm feel.,prefers light woods and natural fabrics,#7E32D4, #0BCE1C, #7E908B
178,178,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,A utilitarian bathroom featuring rustic cabinetry and factory-style windows.,likes metal finishes and exposed structures,#580B30, #74356A, #A751DB
179,179,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"The interior of this bedroom uses luxurious bedroom vanities heavily, creating an unfinished atmosphere complete with open layouts.",likes metal finishes and exposed structures,#ED8EA6, #E059F4, #2214A0
180,180,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Beautifully styled, this bedroom offers worn armchairs paired with macrame wall hangings in a cozy setting.",likes vibrant colors and handmade decor,#E179CD, #43BB9A, #D7B674
181,181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,A stunning kitchen that mixes colorful rugs with heavy flooring for a truly free-spirited feel.,loves eclectic vibes and cozy textures,#2B1A1F, #CB9A4E, #CDC463
182,182,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Beautifully styled, this living room offers geometric tile feature wall paired with light tones in an inviting setting.",likes cozy atmospheres with functional design,#47E013, #09E62A, #D1853C
183,183,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"This bathroom embraces a functional design, highlighted by smooth countertops.",likes cozy atmospheres with functional design,#27D2D9, #CEC310, #87A365
184,184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"This bedroom embraces a rugged design, highlighted by natural cabinetry.","wants a modern, urban atmosphere",#BA6746, #BBCA81, #382462
185,185,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,A bold living room featuring classic flooring and visible ductwork.,prefers raw textures and darker tones,#F89645, #0E453D, #8625FB
186,186,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A stunning bedroom that mixes open layouts with soft sofas for a truly unfinished feel.,"wants a modern, urban atmosphere",#49B201, #F5A356, #231566
187,187,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Beautifully styled, this kitchen offers glazed kitchen islands paired with soft textiles in a warm setting.",prefers light woods and natural fabrics,#38E448, #924DA7, #8E6B2A
188,188,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Beautifully styled, this bedroom offers rustic hardwood floors paired with soft textiles in an airy setting.",likes cozy atmospheres with functional design,#8EF6CA, #A96EC8, #AB155C
189,189,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,The bright vibe of this living room is perfectly complemented by its smooth coffee tables.,wants warm minimalism and neutral colors,#2E10BB, #D77B28, #BDEA41
190,190,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A rugged bathroom featuring upholstered rugs and factory-style windows.,prefers raw textures and darker tones,#0F406E, #D195DF, #40B04F
191,191,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"This living room embraces a cozy design, highlighted by smooth coffee tables.",likes cozy atmospheres with functional design,#BD78B7, #1F7B34, #78EEEF
192,192,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Beautifully styled, this kitchen offers smooth accent chairs paired with layered patterns in a relaxed setting.",likes vibrant colors and handmade decor,#D76B60, #F7E9FA, #10BBC5
193,193,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Beautifully styled, this living room offers frosted mirrors paired with clean lines in a serene setting.",prefers simplicity and neutral palettes,#AB294C, #C009D4, #9B403F
194,194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,A stunning living room that mixes potted plants with steel hardware for a truly free-spirited feel.,likes vibrant colors and handmade decor,#ECEA19, #351C05, #E502E2
195,195,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Beautifully styled, this living room offers upholstered draperies paired with open living room in a streamlined setting.",wants a calm and functional design,#34F35C, #3B0FB8, #CF9D43
196,196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,A clean living room featuring heavy steps and functional furniture.,prefers simplicity and neutral palettes,#7C6738, #085609, #27719A
197,197,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,The serene vibe of this living room is perfectly complemented by its smooth benches.,likes clean lines and clutter-free spaces,#B189AC, #1025E5, #EDF350
198,198,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Incorporating visible ductwork, this unfinished bathroom focuses on textured blankets to define the bathroom.",prefers raw textures and darker tones,#07873A, #7A31C0, #A3B8AC
199,199,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Incorporating vintage finds, this free-spirited kitchen focuses on earthy accent walls to define the kitchen.",likes vibrant colors and handmade decor,#2080CC, #87C781, #801DA0
200,200,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Designed with a hygge aesthetic, this bathroom showcases rough steps alongside simple decor.",likes cozy atmospheres with functional design,#3B95CE, #EBF70F, #68C56C
201,201,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Designed with a cozy aesthetic, this bathroom showcases earthy pillars alongside muted colors.",wants warm minimalism and neutral colors,#F30C4A, #6CAB74, #B91941
202,202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,A stunning living room that mixes tapestries with decorative tile panel for a truly bohemian feel.,loves eclectic vibes and cozy textures,#523F37, #3F905A, #16EE53
203,203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Incorporating dreamcatchers, this earthy bathroom focuses on pine bed frames to define the bathroom.",prefers natural fabrics and artistic patterns,#D2E959, #2EE1F2, #223C5F
