Image_id,material_image_id,style_tags_boho,style_tags_industrial,style_tags_minimalist,style_tags_scandinavian,material_type_fabric,material_type_glass,material_type_leather,material_type_marble,material_type_metal,material_type_stone,material_type_tile,material_type_wood,clean_design_description,user_preference,color1,color2,color3
131,131,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a bedroom with white walls simple furniture and natural light,wants a calm and functional design,#2B2D2E, #9C3B0B, #FE1921
132,132,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a warehouse inspired kitchen featuring raw materials,likes metal finishes and exposed structures,#F8ED55, #9B6A47, #D6F2A6
133,133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a cozy bedroom with soft textiles and neutral tones,wants warm minimalism and neutral colors,#CC2ED7, #6D3A56, #ABDE32
134,134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a colorful free spirited bedroom with mixed textures and cozy lighting,loves eclectic vibes and cozy textures,#F8311C, #6F5F1D, #9324F1
135,135,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a colorful free spirited bedroom with mixed textures and cozy lighting,prefers natural fabrics and artistic patterns,#66C50A, #3A86FA, #96E2D4
136,136,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a modern loft with exposed brick and steel finishes,likes metal finishes and exposed structures,#1FC359, #1702FA, #C0BE64
137,137,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,industrial style office with concrete walls and metal accents,"wants a modern, urban atmosphere",#D60EED, #02C3B9, #7AEFC2
138,138,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a vibrant space with eclectic patterns and layered textiles,loves eclectic vibes and cozy textures,#E9C496, #C57816, #FE34FD
139,139,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a vibrant space with eclectic patterns and layered textiles,likes vibrant colors and handmade decor,#1F404C, #23F015, #E9DFFF
140,140,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,minimalist living room with sleek furniture and uncluttered design,likes clean lines and clutter-free spaces,#35146F, #51F76C, #19441C
141,141,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bohemian style living room full of plants and handmade decor,loves eclectic vibes and cozy textures,#CF0358, #46D326, #2CDA83
142,142,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,bohemian style living room full of plants and handmade decor,loves eclectic vibes and cozy textures,#9C0153, #6C03C0, #0A0585
143,143,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a bedroom with white walls simple furniture and natural light,prefers simplicity and neutral palettes,#D56B3C, #F3E7E7, #28FCD6
144,144,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,minimalist living room with sleek furniture and uncluttered design,likes clean lines and clutter-free spaces,#288392, #FBA218, #02EE83
145,145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,minimalist living room with sleek furniture and uncluttered design,likes clean lines and clutter-free spaces,#AE593E, #CFC5BC, #E95E65
146,146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a colorful free spirited bedroom with mixed textures and cozy lighting,prefers natural fabrics and artistic patterns,#AC1904, #CE67DD, #D730CE
147,147,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a bright airy living room with wooden floors and cozy fabrics,likes cozy atmospheres with functional design,#319206, #4AE23B, #5C8AA5
148,148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a bedroom with white walls simple furniture and natural light,wants a calm and functional design,#B21142, #603388, #DBAD8D
149,149,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a simple clean space with neutral colors and open areas,likes clean lines and clutter-free spaces,#CCA7C6, #D232D2, #19B5B1
150,150,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a modern loft with exposed brick and steel finishes,prefers raw textures and darker tones,#AAC5D1, #3DC42F, #141EB0
151,151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bohemian style living room full of plants and handmade decor,prefers natural fabrics and artistic patterns,#03B487, #60F1E7, #6011E8
152,152,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a simple clean space with neutral colors and open areas,prefers simplicity and neutral palettes,#F7BB5A, #939FE6, #44A603
153,153,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a warehouse inspired kitchen featuring raw materials,likes metal finishes and exposed structures,#69A013, #14A2AB, #B4060C
154,154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,minimalist living room with sleek furniture and uncluttered design,prefers simplicity and neutral palettes,#0645D6, #54397D, #7FF5FB
155,155,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,minimalist living room with sleek furniture and uncluttered design,wants a calm and functional design,#9EB19A, #A84C68, #5F9F67
156,156,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a warehouse inspired kitchen featuring raw materials,prefers raw textures and darker tones,#D36B0C, #E256D4, #B5298E
157,157,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,minimalist living room with sleek furniture and uncluttered design,wants a calm and functional design,#699AC5, #7DB87A, #7AA771
158,158,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a cozy bedroom with soft textiles and neutral tones,prefers light woods and natural fabrics,#3DE4FF, #92E205, #B2DCE9
159,159,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,industrial style office with concrete walls and metal accents,likes metal finishes and exposed structures,#FF8EE2, #B651D1, #7C195D
160,160,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,scandinavian style kitchen emphasizing light and functionality,wants warm minimalism and neutral colors,#3203A8, #E8EB93, #79DAE0
161,161,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bohemian style living room full of plants and handmade decor,prefers natural fabrics and artistic patterns,#5B60D6, #B2B7F4, #872D51
162,162,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a vibrant space with eclectic patterns and layered textiles,prefers natural fabrics and artistic patterns,#F25051, #69EB20, #A9A4F4
163,163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,scandinavian style kitchen emphasizing light and functionality,likes cozy atmospheres with functional design,#971E40, #ED1F95, #18029C
164,164,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,minimalist living room with sleek furniture and uncluttered design,prefers simplicity and neutral palettes,#73272A, #1D5BA8, #A97854
165,165,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,minimalist living room with sleek furniture and uncluttered design,wants a calm and functional design,#E16A79, #599322, #3BC067
166,166,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a vibrant space with eclectic patterns and layered textiles,prefers natural fabrics and artistic patterns,#F3CBF2, #08E1CB, #E7C65C
167,167,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a cozy bedroom with soft textiles and neutral tones,likes cozy atmospheres with functional design,#8D724F, #01550A, #275500
168,168,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,minimalist living room with sleek furniture and uncluttered design,prefers simplicity and neutral palettes,#C4547E, #985481, #A60178
169,169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a vibrant space with eclectic patterns and layered textiles,loves eclectic vibes and cozy textures,#478EF8, #7EB4DD, #5A4644
170,170,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a modern loft with exposed brick and steel finishes,prefers raw textures and darker tones,#4C07E6, #435827, #4088F6
171,171,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,industrial style office with concrete walls and metal accents,likes metal finishes and exposed structures,#404162, #9C5870, #A79F12
172,172,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,minimalist living room with sleek furniture and uncluttered design,likes clean lines and clutter-free spaces,#8274FB, #C30D95, #1A927D
173,173,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,minimalist living room with sleek furniture and uncluttered design,prefers simplicity and neutral palettes,#4E97D2, #C6071C, #BBAEF8
174,174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bohemian style living room full of plants and handmade decor,prefers natural fabrics and artistic patterns,#F2CF87, #7092AF, #5DE82E
175,175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a vibrant space with eclectic patterns and layered textiles,likes vibrant colors and handmade decor,#72C229, #6A1413, #CF8926
176,176,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,industrial style office with concrete walls and metal accents,prefers raw textures and darker tones,#E6A5E0, #22829A, #A0A89F
177,177,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,scandinavian style kitchen emphasizing light and functionality,prefers light woods and natural fabrics,#7E32D4, #0BCE1C, #7E908B
178,178,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,industrial style office with concrete walls and metal accents,likes metal finishes and exposed structures,#580B30, #74356A, #A751DB
179,179,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a modern loft with exposed brick and steel finishes,likes metal finishes and exposed structures,#ED8EA6, #E059F4, #2214A0
180,180,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a vibrant space with eclectic patterns and layered textiles,likes vibrant colors and handmade decor,#E179CD, #43BB9A, #D7B674
181,181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,bohemian style living room full of plants and handmade decor,loves eclectic vibes and cozy textures,#2B1A1F, #CB9A4E, #CDC463
182,182,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a cozy bedroom with soft textiles and neutral tones,likes cozy atmospheres with functional design,#47E013, #09E62A, #D1853C
183,183,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,scandinavian style kitchen emphasizing light and functionality,likes cozy atmospheres with functional design,#27D2D9, #CEC310, #87A365
184,184,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a warehouse inspired kitchen featuring raw materials,"wants a modern, urban atmosphere",#BA6746, #BBCA81, #382462
185,185,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a modern loft with exposed brick and steel finishes,prefers raw textures and darker tones,#F89645, #0E453D, #8625FB
186,186,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,industrial style office with concrete walls and metal accents,"wants a modern, urban atmosphere",#49B201, #F5A356, #231566
187,187,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a cozy bedroom with soft textiles and neutral tones,prefers light woods and natural fabrics,#38E448, #924DA7, #8E6B2A
188,188,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a cozy bedroom with soft textiles and neutral tones,likes cozy atmospheres with functional design,#8EF6CA, #A96EC8, #AB155C
189,189,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a bright airy living room with wooden floors and cozy fabrics,wants warm minimalism and neutral colors,#2E10BB, #D77B28, #BDEA41
190,190,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a modern loft with exposed brick and steel finishes,prefers raw textures and darker tones,#0F406E, #D195DF, #40B04F
191,191,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,scandinavian style kitchen emphasizing light and functionality,likes cozy atmospheres with functional design,#BD78B7, #1F7B34, #78EEEF
192,192,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a colorful free spirited bedroom with mixed textures and cozy lighting,likes vibrant colors and handmade decor,#D76B60, #F7E9FA, #10BBC5
193,193,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a simple clean space with neutral colors and open areas,prefers simplicity and neutral palettes,#AB294C, #C009D4, #9B403F
194,194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a vibrant space with eclectic patterns and layered textiles,likes vibrant colors and handmade decor,#ECEA19, #351C05, #E502E2
195,195,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a simple clean space with neutral colors and open areas,wants a calm and functional design,#34F35C, #3B0FB8, #CF9D43
196,196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,minimalist living room with sleek furniture and uncluttered design,prefers simplicity and neutral palettes,#7C6738, #085609, #27719A
197,197,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a simple clean space with neutral colors and open areas,likes clean lines and clutter-free spaces,#B189AC, #1025E5, #EDF350
198,198,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,industrial style office with concrete walls and metal accents,prefers raw textures and darker tones,#07873A, #7A31C0, #A3B8AC
199,199,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,bohemian style living room full of plants and handmade decor,likes vibrant colors and handmade decor,#2080CC, #87C781, #801DA0
200,200,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a bright airy living room with wooden floors and cozy fabrics,likes cozy atmospheres with functional design,#3B95CE, #EBF70F, #68C56C
201,201,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a cozy bedroom with soft textiles and neutral tones,wants warm minimalism and neutral colors,#F30C4A, #6CAB74, #B91941
202,202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a vibrant space with eclectic patterns and layered textiles,loves eclectic vibes and cozy textures,#523F37, #3F905A, #16EE53
203,203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,bohemian style living room full of plants and handmade decor,prefers natural fabrics and artistic patterns,#D2E959, #2EE1F2, #223C5F
204,204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a bedroom with white walls simple furniture and natural light,wants a calm and functional design,#E05DF5, #41599D, #4E7B48
205,205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a vibrant space with eclectic patterns and layered textiles,loves eclectic vibes and cozy textures,#1A65DD, #6F6632, #0BA776
206,206,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a cozy bedroom with soft textiles and neutral tones,prefers light woods and natural fabrics,#206D70, #3FAAA1, #A7234E
207,207,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a bright airy living room with wooden floors and cozy fabrics,likes cozy atmospheres with functional design,#AFD92F, #492919, #93D9B4
208,208,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a warehouse inspired kitchen featuring raw materials,"wants a modern, urban atmosphere",#46CB06, #99623F, #22AACE
209,209,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a simple clean space with neutral colors and open areas,likes clean lines and clutter-free spaces,#974D71, #9F0FB1, #CF2CB7
210,210,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a warehouse inspired kitchen featuring raw materials,likes metal finishes and exposed structures,#0BE47C, #2B3446, #DC4712
211,211,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a vibrant space with eclectic patterns and layered textiles,likes vibrant colors and handmade decor,#5952DD, #C49959, #FF440B
212,212,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a bedroom with white walls simple furniture and natural light,likes clean lines and clutter-free spaces,#417D91, #725C64, #CDDDAD
213,213,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a colorful free spirited bedroom with mixed textures and cozy lighting,prefers natural fabrics and artistic patterns,#D9802E, #2E564C, #E686E2
214,214,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a modern loft with exposed brick and steel finishes,prefers raw textures and darker tones,#6EAC3A, #1FF44F, #A07BDE
215,215,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bohemian style living room full of plants and handmade decor,likes vibrant colors and handmade decor,#BCB365, #00E88F, #40DB8A
216,216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a bedroom with white walls simple furniture and natural light,likes clean lines and clutter-free spaces,#223BE8, #F5D1D1, #9C861E
217,217,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a warehouse inspired kitchen featuring raw materials,likes metal finishes and exposed structures,#B59564, #2E752B, #F12592
218,218,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a modern loft with exposed brick and steel finishes,"wants a modern, urban atmosphere",#34ABB6, #9236A1, #DC0082
219,219,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a modern loft with exposed brick and steel finishes,"wants a modern, urban atmosphere",#06F5B4, #6BFC1B, #27325D
220,220,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a colorful free spirited bedroom with mixed textures and cozy lighting,prefers natural fabrics and artistic patterns,#FFFF37, #BC148C, #70B572
221,221,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a bedroom with white walls simple furniture and natural light,prefers simplicity and neutral palettes,#A5DBDC, #AF2961, #75826B
222,222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,industrial style office with concrete walls and metal accents,prefers raw textures and darker tones,#8759E0, #243E1F, #E632CC
223,223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a colorful free spirited bedroom with mixed textures and cozy lighting,likes vibrant colors and handmade decor,#788B73, #F9017E, #924D8F
224,224,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a warehouse inspired kitchen featuring raw materials,likes metal finishes and exposed structures,#CD9182, #140425, #490DE1
225,225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,a modern loft with exposed brick and steel finishes,"wants a modern, urban atmosphere",#D868D5, #854E7A, #091F20
226,226,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,minimalist living room with sleek furniture and uncluttered design,likes clean lines and clutter-free spaces,#6B5AFA, #CDEFCA, #8390B5
227,227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a colorful free spirited bedroom with mixed textures and cozy lighting,prefers natural fabrics and artistic patterns,#47307B, #FECAA1, #64AB96
228,228,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a warehouse inspired kitchen featuring raw materials,"wants a modern, urban atmosphere",#B7AA24, #BA519F, #EE635A
229,229,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,minimalist living room with sleek furniture and uncluttered design,wants a calm and functional design,#D3BECD, #414787, #9A7DCC
230,230,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a vibrant space with eclectic patterns and layered textiles,loves eclectic vibes and cozy textures,#AF9364, #6AB9D9, #E2B7F8
231,231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a modern loft with exposed brick and steel finishes,likes metal finishes and exposed structures,#226BA7, #74A14A, #5E6B13
232,232,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a vibrant space with eclectic patterns and layered textiles,loves eclectic vibes and cozy textures,#E739EC, #C29B1E, #4C21EC
233,233,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bohemian style living room full of plants and handmade decor,loves eclectic vibes and cozy textures,#6AB242, #BB7F35, #FD8A08
234,234,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a vibrant space with eclectic patterns and layered textiles,prefers natural fabrics and artistic patterns,#ACD48A, #A2F01B, #2CB85C
235,235,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,a bright airy living room with wooden floors and cozy fabrics,wants warm minimalism and neutral colors,#6F34A7, #0A11FA, #B40431
236,236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a bright airy living room with wooden floors and cozy fabrics,wants warm minimalism and neutral colors,#9EA903, #AB0489, #EDECC8
237,237,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,scandinavian style kitchen emphasizing light and functionality,prefers light woods and natural fabrics,#E54C2E, #C03F22, #C7CC18
238,238,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scandinavian style kitchen emphasizing light and functionality,wants warm minimalism and neutral colors,#D1DD58, #1BFFFC, #635299
239,239,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,industrial style office with concrete walls and metal accents,"wants a modern, urban atmosphere",#209983, #96F3CA, #48E21C
240,240,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,scandinavian style kitchen emphasizing light and functionality,likes cozy atmospheres with functional design,#9AA123, #202E7A, #A58A55
241,241,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a simple clean space with neutral colors and open areas,prefers simplicity and neutral palettes,#5717FC, #A1E622, #162E08
242,242,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,a colorful free spirited bedroom with mixed textures and cozy lighting,prefers natural fabrics and artistic patterns,#BAA589, #725159, #6C1056
243,243,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a colorful free spirited bedroom with mixed textures and cozy lighting,loves eclectic vibes and cozy textures,#B0FF20, #CFBFB9, #4279E6
244,244,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a simple clean space with neutral colors and open areas,wants a calm and functional design,#380CA2, #2F8B1E, #3E4484
245,245,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,a simple clean space with neutral colors and open areas,prefers simplicity and neutral palettes,#3E85CE, #1B599A, #3AC11B
246,246,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,a modern loft with exposed brick and steel finishes,likes metal finishes and exposed structures,#160E43, #DC5BB5, #E0B4CE
